edition_id,year,code,total_medals,host,gdppc,participants,hdi,country,gender_index,total_medals%,participants%,n_country
24,1996,ROU,20.0,0,6476.47447539912,136.0,4.0,Romania,0.23,0.0237529691211401,0.0177592060590232,197.0
24,1996,NED,19.0,0,31811.7391778462,110.0,4.0,Netherlands,0.025,0.0225653206650831,0.01436406372421,197.0
24,1996,GRE,8.0,0,17719.5573803883,93.0,4.0,Greece,0.12,0.009501187648456,0.0121441629668321,197.0
24,1996,CZE,11.0,0,15386.3206677175,109.0,4.0,Czechia,0.113,0.0130641330166271,0.0142334813267172,197.0
24,1996,SUI,7.0,0,36720.4904727663,95.0,4.0,Switzerland,0.018,0.008313539192399,0.0124053277618177,197.0
24,1996,DEN,6.0,0,34325.4425056305,67.0,4.0,Denmark,0.009,0.007125890736342,0.0087490206320188,197.0
24,1996,TUR,6.0,0,10644.6339797202,53.0,4.0,Turkey,0.523,0.007125890736342,0.0069208670671193,197.0
24,1996,CAN,22.0,0,31594.2418094349,229.0,4.0,Canada,0.069,0.0261282660332542,0.0299033690258553,197.0
24,1996,BUL,15.0,0,7901.12362510364,93.0,3.0,Bulgaria,0.206,0.0178147268408551,0.0121441629668321,197.0
24,1996,JPN,14.0,0,32784.1581859793,199.0,4.0,Japan,0.078,0.0166270783847981,0.0259858971010708,197.0
24,1996,KAZ,11.0,0,7826.85765120067,99.0,4.0,Kazakhstan,0.177,0.0130641330166271,0.012927657351789,197.0
24,1996,BRA,15.0,0,9124.5160690394,115.0,3.0,Brazil,0.391,0.0178147268408551,0.0150169757116741,197.0
24,1996,NZL,6.0,0,24321.2480093897,80.0,4.0,New Zealand,0.082,0.007125890736342,0.0104465917994254,197.0
24,1996,RSA,5.0,0,6725.79093583259,66.0,3.0,South Africa,0.401,0.005938242280285,0.0086184382345259,197.0
24,1996,IRL,4.0,0,26562.9089844149,68.0,4.0,Ireland,0.072,0.004750593824228,0.0088796030295116,197.0
24,1996,SWE,8.0,0,29012.1047002605,130.0,4.0,Sweden,0.023,0.009501187648456,0.0169757116740663,197.0
24,1996,NOR,7.0,0,43133.1434703702,54.0,4.0,Norway,0.012,0.008313539192399,0.0070514494646121,197.0
24,1996,BEL,6.0,0,29820.2994882708,61.0,4.0,Belgium,0.044,0.007125890736342,0.0079655262470619,197.0
24,1996,NGR,6.0,0,1924.08840384563,53.0,1.0,Nigeria,0.677,0.007125890736342,0.0069208670671193,197.0
24,1996,PRK,5.0,0,2409.50622866044,25.0,,Democratic People's Republic of Korea,0.34,0.005938242280285,0.0032645599373204,197.0
24,1996,ALG,3.0,0,5451.63444208551,31.0,3.0,Algeria,0.46,0.003562945368171,0.0040480543222773,197.0
24,1996,ETH,3.0,0,782.994147163961,18.0,1.0,Ethiopia,0.494,0.003562945368171,0.0023504831548707,197.0
24,1996,GBR,15.0,0,28472.2482390673,223.0,4.0,Great Britain,0.094,0.0178147268408551,0.0291198746408984,197.0
24,1996,BLR,15.0,0,7128.35465388673,142.0,4.0,Belarus,0.096,0.0178147268408551,0.0185427004439802,197.0
24,1996,KEN,8.0,0,1851.28138215243,50.0,2.0,Kenya,0.533,0.009501187648456,0.0065291198746409,197.0
24,1996,JAM,6.0,0,6648.93315693184,44.0,3.0,Jamaica,0.35,0.007125890736342,0.0057456254896839,197.0
24,1996,FIN,4.0,0,26637.265654374,75.0,4.0,Finland,0.032,0.004750593824228,0.0097936798119613,197.0
24,1996,INA,4.0,0,5851.29554395515,28.0,3.0,Indonesia,0.439,0.004750593824228,0.0036563071297989,197.0
24,1996,SCG,4.0,0,29702.7866973659,35.0,4.0,Serbia and Montenegro,0.224,0.004750593824228,0.0045703839122486,197.0
24,1996,IRI,3.0,0,7746.4090150839,18.0,3.0,Islamic Republic of Iran,0.484,0.003562945368171,0.0023504831548707,197.0
24,1996,SVK,3.0,0,12622.9095750226,67.0,4.0,Slovakia,0.184,0.003562945368171,0.0087490206320188,197.0
24,1996,ARM,2.0,0,4811.48954701875,32.0,3.0,Armenia,0.198,0.002375296912114,0.0041786367197701,197.0
24,1996,CRO,2.0,0,11030.0793094036,45.0,4.0,Croatia,0.087,0.002375296912114,0.0058762078871768,197.0
24,1996,POR,2.0,0,19939.3112914324,82.0,4.0,Portugal,0.076,0.002375296912114,0.0107077565944111,197.0
24,1996,THA,2.0,0,10458.3586098259,28.0,4.0,Thailand,0.31,0.002375296912114,0.0036563071297989,197.0
24,1996,BDI,1.0,0,824.511593429085,7.0,1.0,Burundi,0.499,0.001187648456057,0.0009140767824497,197.0
24,1996,CRC,1.0,0,8446.78124456268,11.0,4.0,Costa Rica,0.232,0.001187648456057,0.001436406372421,197.0
24,1996,ECU,1.0,0,6993.64384585655,19.0,3.0,Ecuador,0.371,0.001187648456057,0.0024810655523635,197.0
24,1996,HKG,1.0,0,32261.8036724871,21.0,4.0,"Hong Kong, China",0.34,0.001187648456057,0.0027422303473491,197.0
24,1996,SYR,1.0,0,9517.3721795319,7.0,2.0,Syrian Arab Republic,0.487,0.001187648456057,0.0009140767824497,197.0
24,1996,ARG,3.0,0,13715.2268187077,94.0,4.0,Argentina,0.292,0.003562945368171,0.0122747453643249,197.0
24,1996,NAM,2.0,0,5687.11666368584,8.0,2.0,Namibia,0.45,0.002375296912114,0.0010446591799425,197.0
24,1996,SLO,2.0,0,18376.2462010584,32.0,4.0,Slovenia,0.049,0.002375296912114,0.0041786367197701,197.0
24,1996,AUT,3.0,0,30413.1566935755,64.0,4.0,Austria,0.048,0.003562945368171,0.0083572734395403,197.0
24,1996,MAS,2.0,0,12668.6683263801,19.0,4.0,Malaysia,0.202,0.002375296912114,0.0024810655523635,197.0
24,1996,MDA,2.0,0,3305.49665221579,40.0,3.0,Republic of Moldova,0.156,0.002375296912114,0.0052232958997127,197.0
24,1996,UZB,2.0,0,4452.88187365317,67.0,3.0,Uzbekistan,0.242,0.002375296912114,0.0087490206320188,197.0
24,1996,AZE,1.0,0,3074.21973457034,23.0,3.0,Azerbaijan,0.329,0.001187648456057,0.0030033951423348,197.0
24,1996,TPE,1.0,0,3085.91295157164,62.0,,Chinese Taipei,0.34,0.001187648456057,0.0080961086445547,197.0
24,1996,LAT,1.0,0,8947.26813728627,46.0,4.0,Latvia,0.142,0.001187648456057,0.0060067902846696,197.0
24,1996,PHI,1.0,0,3790.77878882303,12.0,3.0,Philippines,0.388,0.001187648456057,0.0015669887699138,197.0
24,1996,BAH,1.0,0,9301.58182363149,23.0,4.0,The Bahamas,0.333,0.001187648456057,0.0030033951423348,197.0
24,1996,TGA,1.0,0,3085.91295157164,5.0,3.0,Tonga,0.462,0.001187648456057,0.000652911987464,197.0
24,1996,ZAM,1.0,0,1260.72619206876,8.0,2.0,Zambia,0.526,0.001187648456057,0.0010446591799425,197.0
24,1996,GEO,2.0,0,4030.88466295627,33.0,4.0,Georgia,0.283,0.002375296912114,0.0043092191172629,197.0
24,1996,MAR,2.0,0,4603.65195843106,34.0,2.0,Morocco,0.44,0.002375296912114,0.0044398015147558,197.0
24,1996,TTO,2.0,0,15004.2643265349,12.0,4.0,Trinidad and Tobago,0.264,0.002375296912114,0.0015669887699138,197.0
24,1996,IND,1.0,0,2475.56805896638,32.0,2.0,India,0.437,0.001187648456057,0.0041786367197701,197.0
24,1996,ISR,1.0,0,23979.9952749834,25.0,4.0,Israel,0.092,0.001187648456057,0.0032645599373204,197.0
24,1996,LTU,1.0,0,8793.70079785355,50.0,4.0,Lithuania,0.098,0.001187648456057,0.0065291198746409,197.0
24,1996,MEX,1.0,0,10386.4991208587,77.0,3.0,Mexico,0.352,0.001187648456057,0.010054844606947,197.0
24,1996,MGL,1.0,0,2271.798711275,16.0,3.0,Mongolia,0.297,0.001187648456057,0.002089318359885,197.0
24,1996,MOZ,1.0,0,1325.5953686561,4.0,1.0,Mozambique,0.477,0.001187648456057,0.0005223295899712,197.0
24,1996,PUR,1.0,0,21856.0174362912,43.0,,Puerto Rico,0.386,0.001187648456057,0.0056150430921911,197.0
24,1996,TUN,1.0,0,6388.39398445291,24.0,3.0,Tunisia,0.237,0.001187648456057,0.0031339775398276,197.0
24,1996,UGA,1.0,0,1091.52752640033,11.0,2.0,Uganda,0.527,0.001187648456057,0.001436406372421,197.0
25,2000,USA,93.0,0,45886.470498289,396.0,4.0,United States,0.18,0.100323624595469,0.0505424377791959,200.0
25,2000,RUS,89.0,0,10552.8846095804,323.0,4.0,Russian Federation,0.178,0.0960086299892125,0.0412252712188896,200.0
25,2000,CHN,58.0,0,4730.3543512023,198.0,3.0,People's Republic of China,0.186,0.0625674217907228,0.025271218889598,200.0
25,2000,AUS,58.0,1,36603.0449959447,364.0,4.0,Australia,0.063,0.0625674217907228,0.0464582003828973,200.0
25,2000,GER,56.0,0,33367.2838090657,310.0,4.0,Germany,0.071,0.0604099244875944,0.0395660497766433,200.0
25,2000,FRA,38.0,0,33409.6814829309,251.0,4.0,France,0.084,0.0409924487594391,0.0320357370772176,200.0
25,2000,ITA,34.0,0,32716.9800507895,217.0,4.0,Italy,0.057,0.0366774541531823,0.0276962348436503,200.0
25,2000,NED,25.0,0,37899.9503776595,115.0,4.0,Netherlands,0.025,0.0269687162891046,0.0146777281429483,200.0
25,2000,CUB,29.0,0,4009.3398762914,145.0,3.0,Cuba,0.3,0.0312837108953614,0.0185067007019783,200.0
25,2000,GBR,28.0,0,31946.0363394414,237.0,4.0,Great Britain,0.094,0.0302049622437972,0.030248883216337,200.0
25,2000,ROU,26.0,0,7089.94612573642,113.0,4.0,Romania,0.23,0.0280474649406688,0.0144224633056796,200.0
25,2000,KOR,28.0,0,3427.39932526445,149.0,4.0,Republic of Korea,0.062,0.0302049622437972,0.0190172303765156,200.0
25,2000,HUN,17.0,0,13129.2731078331,148.0,4.0,Hungary,0.23,0.0183387270765912,0.0188895979578813,200.0
25,2000,POL,14.0,0,12732.1667641745,142.0,4.0,Poland,0.105,0.0151024811218986,0.0181238034460753,200.0
25,2000,JPN,18.0,0,33210.8078159904,190.0,4.0,Japan,0.078,0.0194174757281553,0.0242501595405233,200.0
25,2000,BUL,13.0,0,8410.7949775813,85.0,3.0,Bulgaria,0.206,0.0140237324703344,0.0108487555839183,200.0
25,2000,GRE,13.0,0,20965.3318066981,118.0,4.0,Greece,0.12,0.0140237324703344,0.0150606253988513,200.0
25,2000,SWE,12.0,0,34202.6042369012,113.0,4.0,Sweden,0.023,0.0129449838187702,0.0144224633056796,200.0
25,2000,NOR,10.0,0,54039.9607277985,54.0,4.0,Norway,0.012,0.0107874865156419,0.0068921506062539,200.0
25,2000,ETH,8.0,0,771.731486070366,27.0,1.0,Ethiopia,0.494,0.0086299892125134,0.0034460753031269,200.0
25,2000,UKR,23.0,0,5165.80815372985,224.0,3.0,Ukraine,0.188,0.0248112189859763,0.0285896617740906,200.0
25,2000,KAZ,7.0,0,9309.4194651858,107.0,4.0,Kazakhstan,0.177,0.0075512405609493,0.0136566687938736,200.0
25,2000,BLR,17.0,0,9110.97946126182,126.0,4.0,Belarus,0.096,0.0183387270765912,0.016081684747926,200.0
25,2000,CAN,14.0,0,36942.5622942857,204.0,4.0,Canada,0.069,0.0151024811218986,0.026037013401404,200.0
25,2000,ESP,11.0,0,26994.8601202917,206.0,4.0,Spain,0.059,0.011866235167206,0.0262922782386726,200.0
25,2000,TUR,5.0,0,11904.0081810757,60.0,4.0,Turkey,0.523,0.0053937432578209,0.0076579451180599,200.0
25,2000,IRI,4.0,0,9104.76299117977,35.0,3.0,Islamic Republic of Iran,0.484,0.0043149946062567,0.0044671346522016,200.0
25,2000,CZE,8.0,0,17056.1595018642,96.0,4.0,Czechia,0.113,0.0086299892125134,0.012252712188896,200.0
25,2000,KEN,7.0,0,1914.8863918102,44.0,2.0,Kenya,0.533,0.0075512405609493,0.0056158264199106,200.0
25,2000,DEN,6.0,0,39021.1775521356,61.0,4.0,Denmark,0.009,0.0064724919093851,0.0077855775366943,200.0
25,2000,FIN,4.0,0,32689.7688915662,67.0,4.0,Finland,0.032,0.0043149946062567,0.0085513720485003,200.0
25,2000,AUT,3.0,0,34796.259482554,72.0,4.0,Austria,0.048,0.0032362459546925,0.0091895341416719,200.0
25,2000,LTU,5.0,0,10806.8738960776,48.0,4.0,Lithuania,0.098,0.0053937432578209,0.0061263560944479,200.0
25,2000,AZE,3.0,0,4214.88886074828,31.0,3.0,Azerbaijan,0.329,0.0032362459546925,0.0039566049776643,200.0
25,2000,BAH,3.0,0,10132.7495637861,22.0,4.0,The Bahamas,0.333,0.0032362459546925,0.0028079132099553,200.0
25,2000,SLO,2.0,0,21501.3367278983,46.0,4.0,Slovenia,0.049,0.0021574973031283,0.0058710912571793,200.0
25,2000,SUI,9.0,0,43251.1037536027,95.0,4.0,Switzerland,0.018,0.0097087378640776,0.0121250797702616,200.0
25,2000,INA,6.0,0,5384.38666045488,36.0,3.0,Indonesia,0.439,0.0064724919093851,0.0045947670708359,200.0
25,2000,SVK,5.0,0,13904.9853726498,66.0,4.0,Slovakia,0.184,0.0053937432578209,0.0084237396298659,200.0
25,2000,MEX,6.0,0,12613.3960519094,77.0,3.0,Mexico,0.352,0.0064724919093851,0.0098276962348436,200.0
25,2000,NGR,3.0,0,2144.82540433565,49.0,1.0,Nigeria,0.677,0.0032362459546925,0.0062539885130823,200.0
25,2000,ALG,5.0,0,6834.55387976764,46.0,3.0,Algeria,0.46,0.0053937432578209,0.0058710912571793,200.0
25,2000,UZB,4.0,0,4667.25991024069,63.0,3.0,Uzbekistan,0.242,0.0043149946062567,0.0080408423739629,200.0
25,2000,LAT,3.0,0,11309.7403901285,45.0,4.0,Latvia,0.142,0.0032362459546925,0.0057434588385449,200.0
25,2000,SCG,3.0,0,32593.1653680629,47.0,4.0,Serbia and Montenegro,0.224,0.0032362459546925,0.0059987236758136,200.0
25,2000,NZL,4.0,0,26823.0174593025,84.0,4.0,New Zealand,0.082,0.0043149946062567,0.010721123165284,200.0
25,2000,EST,3.0,0,16806.9746197181,31.0,4.0,Estonia,0.093,0.0032362459546925,0.0039566049776643,200.0
25,2000,THA,3.0,0,9627.10431781556,43.0,4.0,Thailand,0.31,0.0032362459546925,0.0054881940012763,200.0
25,2000,CRO,2.0,0,13244.540749737,54.0,4.0,Croatia,0.087,0.0021574973031283,0.0068921506062539,200.0
25,2000,CMR,1.0,0,1961.08786225271,14.0,2.0,Cameroon,0.555,0.0010787486515641,0.0017868538608806,200.0
25,2000,COL,1.0,0,8496.79186144236,41.0,3.0,Colombia,0.392,0.0010787486515641,0.0052329291640076,200.0
25,2000,MOZ,1.0,0,1196.01487944941,5.0,1.0,Mozambique,0.477,0.0010787486515641,0.0006381620931716,200.0
25,2000,BRA,12.0,0,9834.4244366632,104.0,3.0,Brazil,0.391,0.0129449838187702,0.0132737715379706,200.0
25,2000,JAM,9.0,0,6531.28475813797,43.0,3.0,Jamaica,0.35,0.0097087378640776,0.0054881940012763,200.0
25,2000,BEL,5.0,0,33719.7698385542,67.0,4.0,Belgium,0.044,0.0053937432578209,0.0085513720485003,200.0
25,2000,RSA,5.0,0,7582.77814341639,73.0,3.0,South Africa,0.401,0.0053937432578209,0.0093171665603063,200.0
25,2000,ARG,4.0,0,14368.9427373623,91.0,4.0,Argentina,0.292,0.0043149946062567,0.0116145500957243,200.0
25,2000,TPE,5.0,0,3427.39932526445,54.0,,Chinese Taipei,0.34,0.0053937432578209,0.0068921506062539,200.0
25,2000,MAR,5.0,0,4753.63825365122,39.0,2.0,Morocco,0.44,0.0053937432578209,0.0049776643267389,200.0
25,2000,PRK,4.0,0,2542.27188051835,30.0,,Democratic People's Republic of Korea,0.34,0.0043149946062567,0.0038289725590299,200.0
25,2000,KSA,2.0,0,23904.515387401,17.0,4.0,Kingdom of Saudi Arabia,0.229,0.0021574973031283,0.0021697511167836,200.0
25,2000,MDA,2.0,0,2989.53479831132,34.0,3.0,Republic of Moldova,0.156,0.0021574973031283,0.0043395022335673,200.0
25,2000,TTO,2.0,0,19179.918727575,17.0,4.0,Trinidad and Tobago,0.264,0.0021574973031283,0.0021697511167836,200.0
25,2000,IRL,1.0,0,38806.5013574153,51.0,4.0,Ireland,0.072,0.0010787486515641,0.0065092533503509,200.0
25,2000,SRI,1.0,0,5841.0941387742,14.0,3.0,Sri Lanka,0.376,0.0010787486515641,0.0017868538608806,200.0
25,2000,URU,1.0,0,13050.0639035873,15.0,4.0,Uruguay,0.24,0.0010787486515641,0.001914486279515,200.0
25,2000,VIE,1.0,0,2773.10163510792,7.0,3.0,Vietnam,0.378,0.0010787486515641,0.0008934269304403,200.0
25,2000,GEO,6.0,0,4891.66405370768,37.0,4.0,Georgia,0.283,0.0064724919093851,0.0047223994894703,200.0
25,2000,CRC,2.0,0,9319.76618884734,7.0,4.0,Costa Rica,0.232,0.0021574973031283,0.0008934269304403,200.0
25,2000,POR,2.0,0,23372.0401422301,56.0,4.0,Portugal,0.076,0.0021574973031283,0.0071474154435226,200.0
25,2000,ARM,1.0,0,5139.82550006292,25.0,3.0,Armenia,0.198,0.0010787486515641,0.0031908104658583,200.0
25,2000,BAR,1.0,0,12600.0225899117,17.0,4.0,Barbados,0.289,0.0010787486515641,0.0021697511167836,200.0
25,2000,CHI,1.0,0,15211.6232956044,31.0,4.0,Chile,0.19,0.0010787486515641,0.0039566049776643,200.0
25,2000,ISL,1.0,0,33108.2909910372,18.0,4.0,Iceland,0.039,0.0010787486515641,0.002297383535418,200.0
25,2000,IND,1.0,0,2753.08550705882,39.0,2.0,India,0.437,0.0010787486515641,0.0049776643267389,200.0
25,2000,ISR,1.0,0,26058.8405870726,35.0,4.0,Israel,0.092,0.0010787486515641,0.0044671346522016,200.0
25,2000,KUW,1.0,0,35844.7475240851,12.0,4.0,Kuwait,0.199,0.0010787486515641,0.001531589023612,200.0
25,2000,KGZ,1.0,0,3246.38306906804,50.0,3.0,Kyrgyzstan,0.345,0.0010787486515641,0.0063816209317166,200.0
25,2000,MKD,1.0,0,8083.78972481525,10.0,3.0,North Macedonia,0.134,0.0010787486515641,0.0012763241863433,200.0
25,2000,QAT,1.0,0,45788.122704193,16.0,4.0,Qatar,0.212,0.0010787486515641,0.0020421186981493,200.0
26,2004,USA,101.0,0,48492.7171226118,377.0,4.0,United States,0.18,0.109071274298056,0.0488721804511278,201.0
26,2004,CHN,63.0,0,6067.59116137029,261.0,3.0,People's Republic of China,0.186,0.0680345572354212,0.0338345864661654,201.0
26,2004,RUS,90.0,0,14880.9787045091,344.0,4.0,Russian Federation,0.178,0.0971922246220302,0.0445942442312678,201.0
26,2004,AUS,50.0,0,40887.725336397,268.0,4.0,Australia,0.063,0.0539956803455724,0.0347420274824994,201.0
26,2004,JPN,37.0,0,34313.5568847059,194.0,4.0,Japan,0.078,0.0399568034557235,0.0251490795955406,201.0
26,2004,GER,49.0,0,35528.713472379,308.0,4.0,Germany,0.071,0.0529157667386609,0.0399274047186933,201.0
26,2004,FRA,33.0,0,35093.8241349767,247.0,4.0,France,0.084,0.0356371490280778,0.0320197044334975,201.0
26,2004,ITA,32.0,0,34472.1275698319,215.0,4.0,Italy,0.057,0.0345572354211663,0.0278714026445424,201.0
26,2004,KOR,30.0,0,4202.37077411535,165.0,4.0,Republic of Korea,0.062,0.0323974082073434,0.0213896810993,201.0
26,2004,GBR,30.0,0,34865.7826780862,210.0,4.0,Great Britain,0.094,0.0323974082073434,0.0272232304900181,201.0
26,2004,CUB,27.0,0,4561.01672175189,109.0,3.0,Cuba,0.3,0.0291576673866091,0.0141301529686285,201.0
26,2004,HUN,17.0,0,16999.0055142185,151.0,4.0,Hungary,0.23,0.0183585313174946,0.0195747990666321,201.0
26,2004,UKR,22.0,0,8049.39537703245,204.0,3.0,Ukraine,0.188,0.0237580993520518,0.0264454239045891,201.0
26,2004,ROU,19.0,0,10531.1718022169,96.0,4.0,Romania,0.23,0.0205183585313175,0.0124449053668654,201.0
26,2004,GRE,16.0,1,25780.3850930784,238.0,4.0,Greece,0.12,0.0172786177105832,0.0308529945553539,201.0
26,2004,BRA,10.0,0,10949.6601198874,149.0,3.0,Brazil,0.391,0.0107991360691145,0.0193155302048224,201.0
26,2004,NOR,6.0,0,64824.1444301464,39.0,4.0,Norway,0.012,0.0064794816414686,0.005055742805289,201.0
26,2004,NED,22.0,0,39682.3761124684,110.0,4.0,Netherlands,0.025,0.0237580993520518,0.0142597873995333,201.0
26,2004,SWE,7.0,0,38016.0634678384,94.0,4.0,Sweden,0.023,0.0075593952483801,0.0121856365050557,201.0
26,2004,ESP,20.0,0,30088.0926352499,196.0,4.0,Spain,0.059,0.0215982721382289,0.0254083484573503,201.0
26,2004,CAN,12.0,0,39491.5700305462,177.0,4.0,Canada,0.069,0.0129589632829374,0.0229452942701582,201.0
26,2004,TUR,10.0,0,13423.7946262089,65.0,4.0,Turkey,0.523,0.0107991360691145,0.0084262380088151,201.0
26,2004,POL,10.0,0,14906.0942167897,149.0,4.0,Poland,0.105,0.0107991360691145,0.0193155302048224,201.0
26,2004,NZL,5.0,0,29806.7352654402,86.0,4.0,New Zealand,0.082,0.0053995680345572,0.011148561057817,201.0
26,2004,THA,8.0,0,11408.3257048843,40.0,4.0,Thailand,0.31,0.0086393088552915,0.0051853772361939,201.0
26,2004,BLR,13.0,0,11615.6855851322,130.0,4.0,Belarus,0.096,0.0140388768898488,0.0168524760176303,201.0
26,2004,AUT,7.0,0,36957.1122496145,67.0,4.0,Austria,0.048,0.0075593952483801,0.0086855068706248,201.0
26,2004,ETH,7.0,0,771.465196083397,26.0,1.0,Ethiopia,0.494,0.0075593952483801,0.003370495203526,201.0
26,2004,IRI,6.0,0,12404.3236607682,37.0,3.0,Islamic Republic of Iran,0.484,0.0064794816414686,0.0047964739434793,201.0
26,2004,SVK,6.0,0,16570.8618948388,57.0,4.0,Slovakia,0.184,0.0064794816414686,0.0073891625615763,201.0
26,2004,TPE,5.0,0,4202.37077411535,53.0,,Chinese Taipei,0.34,0.0053995680345572,0.0068706248379569,201.0
26,2004,GEO,4.0,0,6342.70816986243,33.0,4.0,Georgia,0.283,0.0043196544276457,0.00427793621986,201.0
26,2004,BUL,12.0,0,10853.7851534274,85.0,3.0,Bulgaria,0.206,0.0129589632829374,0.0110189266269121,201.0
26,2004,DEN,8.0,0,41178.562625218,61.0,4.0,Denmark,0.009,0.0086393088552915,0.0079077002851957,201.0
26,2004,JAM,5.0,0,7004.98453646445,43.0,3.0,Jamaica,0.35,0.0053995680345572,0.0055742805289084,201.0
26,2004,UZB,5.0,0,5068.20862801946,68.0,3.0,Uzbekistan,0.242,0.0053995680345572,0.0088151413015296,201.0
26,2004,MAR,3.0,0,5584.15384967664,42.0,2.0,Morocco,0.44,0.0032397408207343,0.0054446460980036,201.0
26,2004,ARG,6.0,0,14183.225137777,80.0,4.0,Argentina,0.292,0.0064794816414686,0.0103707544723879,201.0
26,2004,CHI,3.0,0,16478.9727867052,23.0,4.0,Chile,0.19,0.0032397408207343,0.0029815919108115,201.0
26,2004,KAZ,8.0,0,13929.7297570139,92.0,4.0,Kazakhstan,0.177,0.0086393088552915,0.011926367643246,201.0
26,2004,KEN,7.0,0,2066.21019811963,35.0,2.0,Kenya,0.533,0.0075593952483801,0.0045372050816696,201.0
26,2004,CZE,9.0,0,20555.0355651635,115.0,4.0,Czechia,0.113,0.009719222462203,0.0149079595540576,201.0
26,2004,RSA,6.0,0,8877.92099152592,73.0,3.0,South Africa,0.401,0.0064794816414686,0.0094633134560539,201.0
26,2004,CRO,5.0,0,16628.574443674,52.0,4.0,Croatia,0.087,0.0053995680345572,0.0067409904070521,201.0
26,2004,LTU,3.0,0,14995.7669761907,45.0,4.0,Lithuania,0.098,0.0032397408207343,0.0058335493907181,201.0
26,2004,EGY,5.0,0,7661.85985868625,55.0,3.0,Egypt,0.389,0.0053995680345572,0.0071298936997666,201.0
26,2004,SUI,5.0,0,47263.5967262545,87.0,4.0,Switzerland,0.018,0.0053995680345572,0.0112781954887218,201.0
26,2004,INA,4.0,0,6180.90997114531,29.0,3.0,Indonesia,0.439,0.0043196544276457,0.0037593984962406,201.0
26,2004,ZIM,3.0,0,1604.50302473472,11.0,2.0,Zimbabwe,0.519,0.0032397408207343,0.0014259787399533,201.0
26,2004,AZE,5.0,0,5971.47460310057,37.0,3.0,Azerbaijan,0.329,0.0053995680345572,0.0047964739434793,201.0
26,2004,BEL,3.0,0,35740.3524626094,49.0,4.0,Belgium,0.044,0.0032397408207343,0.0063520871143375,201.0
26,2004,ISR,2.0,0,25210.8787561371,32.0,4.0,Israel,0.092,0.0021598272138228,0.0041483017889551,201.0
26,2004,BAH,2.0,0,11422.2264990041,17.0,4.0,The Bahamas,0.333,0.0021598272138228,0.0022037853253824,201.0
26,2004,CMR,1.0,0,2198.23602014264,17.0,2.0,Cameroon,0.555,0.0010799136069114,0.0022037853253824,201.0
26,2004,DOM,1.0,0,7441.44762923987,22.0,,Dominican Republic,0.433,0.0010799136069114,0.0028519574799066,201.0
26,2004,UAE,1.0,0,64925.6714203607,4.0,4.0,United Arab Emirates,0.035,0.0010799136069114,0.0005185377236193,201.0
26,2004,PRK,5.0,0,2978.03135390395,38.0,,Democratic People's Republic of Korea,0.34,0.0053995680345572,0.0049261083743842,201.0
26,2004,LAT,4.0,0,15371.1813266083,32.0,4.0,Latvia,0.142,0.0043196544276457,0.0041483017889551,201.0
26,2004,MEX,4.0,0,13287.5999017971,78.0,3.0,Mexico,0.352,0.0043196544276457,0.0101114856105782,201.0
26,2004,POR,3.0,0,24142.7665709259,60.0,4.0,Portugal,0.076,0.0032397408207343,0.0077780658542909,201.0
26,2004,FIN,2.0,0,35888.6131934003,53.0,4.0,Finland,0.032,0.0021598272138228,0.0068706248379569,201.0
26,2004,SCG,2.0,0,34524.0309135209,33.0,4.0,Serbia and Montenegro,0.224,0.0021598272138228,0.00427793621986,201.0
26,2004,SLO,4.0,0,24150.5840374106,58.0,4.0,Slovenia,0.049,0.0043196544276457,0.0075187969924812,201.0
26,2004,EST,3.0,0,20803.7575925869,38.0,4.0,Estonia,0.093,0.0032397408207343,0.0049261083743842,201.0
26,2004,HKG,1.0,0,36052.99121829,30.0,4.0,"Hong Kong, China",0.34,0.0010799136069114,0.0038890329271454,201.0
26,2004,IND,1.0,0,3212.51103363416,54.0,2.0,India,0.437,0.0010799136069114,0.0070002592688618,201.0
26,2004,PAR,1.0,0,5876.6602742802,6.0,3.0,Paraguay,0.429,0.0010799136069114,0.000777806585429,201.0
26,2004,COL,2.0,0,9211.27911250038,52.0,3.0,Colombia,0.392,0.0021598272138228,0.0067409904070521,201.0
26,2004,NGR,2.0,0,3136.62742586954,35.0,1.0,Nigeria,0.677,0.0021598272138228,0.0045372050816696,201.0
26,2004,VEN,2.0,0,13713.0452363689,48.0,2.0,Venezuela,0.521,0.0021598272138228,0.0062224526834327,201.0
26,2004,ERI,1.0,0,5559.47008346137,4.0,1.0,Eritrea,0.565,0.0010799136069114,0.0005185377236193,201.0
26,2004,MGL,1.0,0,4334.23138375912,20.0,3.0,Mongolia,0.297,0.0010799136069114,0.0025926886180969,201.0
26,2004,SYR,1.0,0,7051.42847759348,6.0,2.0,Syrian Arab Republic,0.487,0.0010799136069114,0.000777806585429,201.0
26,2004,TTO,1.0,0,25403.2691213553,17.0,4.0,Trinidad and Tobago,0.264,0.0010799136069114,0.0022037853253824,201.0
53,2008,CHN,100.0,1,8190.11209450594,351.0,3.0,People's Republic of China,0.186,0.104384133611691,0.043354743083004,204.0
53,2008,USA,112.0,0,50275.7463371433,389.0,4.0,United States,0.18,0.116910229645094,0.048048418972332,204.0
53,2008,RUS,60.0,0,21563.4619154372,357.0,4.0,Russian Federation,0.178,0.0626304801670146,0.0440958498023715,204.0
